age,dob,gender,version,counter,block,trial,rule,target,Right,Left,rt,right answer,hit,no hits
6,14/09/2008,f,2,1,1,1,dog.jpg,1,boat04.jpg,dog03.jpg,1.1524,1,1,1
6,14/09/2008,f,2,2,1,2,dog.jpg,1,cat10.jpg,dog06.jpg,0.96786,1,1,1
6,14/09/2008,f,2,3,1,3,dog.jpg,1,boat08.jpg,dog05.jpg,0.91739,1,1,1
6,14/09/2008,f,2,4,1,4,dog.jpg,1,cat06.jpg,dog07.jpg,1.6454,1,1,1
6,14/09/2008,f,2,5,1,1,dog.jpg,0,cat07.jpg,boat02.jpg,0,1,0,0
6,14/09/2008,f,2,6,1,2,dog.jpg,1,dog09.jpg,boat02.jpg,1.3691,1,1,1
6,14/09/2008,f,2,7,1,3,dog.jpg,1,dog04.jpg,cat09.jpg,1.2636,1,1,1
6,14/09/2008,f,2,8,1,4,dog.jpg,0,cat08.jpg,boat05.jpg,1.1192,0,1,2
6,14/09/2008,f,2,9,1,1,dog.jpg,1,dog06.jpg,cat03.jpg,1.0245,1,1,1
6,14/09/2008,f,2,10,1,2,dog.jpg,1,cat05.jpg,dog01.jpg,2.0103,1,1,1
6,14/09/2008,f,2,11,1,3,dog.jpg,0,cat08.jpg,boat06.jpg,0,1,0,0
6,14/09/2008,f,2,12,1,4,dog.jpg,1,boat07.jpg,dog04.jpg,0.86936,1,1,1
6,14/09/2008,f,2,13,1,1,dog.jpg,0,cat01.jpg,cat02.jpg,0,1,0,0
6,14/09/2008,f,2,14,1,2,dog.jpg,1,dog01.jpg,boat07.jpg,1.6895,1,1,1
6,14/09/2008,f,2,15,1,3,dog.jpg,0,cat01.jpg,boat02.jpg,3.1432,0,1,2
6,14/09/2008,f,2,16,1,4,dog.jpg,0,cat01.jpg,boat04.jpg,0,1,0,0
6,14/09/2008,f,2,17,1,1,dog.jpg,1,dog02.jpg,cat06.jpg,1.4777,1,1,1
6,14/09/2008,f,2,18,1,2,dog.jpg,1,cat08.jpg,dog06.jpg,1.5381,1,1,1
6,14/09/2008,f,2,19,1,3,dog.jpg,0,cat02.jpg,boat07.jpg,0,1,0,0
6,14/09/2008,f,2,20,1,4,dog.jpg,0,cat08.jpg,boat04.jpg,0,1,0,0
6,14/09/2008,f,2,21,1,1,dog.jpg,0,boat06.jpg,cat06.jpg,0,1,0,0
6,14/09/2008,f,2,22,1,2,dog.jpg,1,boat03.jpg,dog05.jpg,0.90716,1,1,1
